47.9409717; 2.9382903; 0.1622643; -1.0143710; 0.3933485; 3.7589799; 0.0012764
48.1407258; 3.1027946; 0.2744531; -0.9270212; 0.4868670; 3.7590477; -0.1785602
48.3404798; 3.2562034; 0.4024285; -0.8220295; 0.5407528; 3.7495471; -0.8746640
48.5402339; 3.3955837; 0.5466370; -0.7153388; 0.5222245; 3.7026569; -0.3006504
48.7399879; 3.5178182; 0.7026355; -0.6150455; 0.4892584; 3.6864015; 0.2039166
48.9397420; 3.6249703; 0.8708035; -0.5205929; 0.4583397; 3.6974345; 0.1733667
49.1394960; 3.7171964; 1.0499764; -0.4310815; 0.4297602; 3.7067888; 0.1473937
49.3392501; 3.7923335; 1.2328026; -0.3500549; 0.3911337; 3.7147232; 0.1253118
49.5390041; 3.8536991; 1.4230068; -0.2752254; 0.3576433; 3.7214556; 0.1065382
49.7387582; 3.9014042; 1.6174967; -0.2069633; 0.3241236; 3.7271698; 0.0905771
49.9385122; 3.9361034; 1.8132686; -0.1440781; 0.3156947; 3.7320210; 0.0770072
50.1382663; 3.9586509; 2.0137558; -0.0795997; 0.3248247; 3.7361405; 0.0654704
50.3380203; 3.9685866; 2.2145219; -0.0222336; 0.2443347; 3.7396392; 0.0556619
50.5377744; 3.9685797; 2.4138159; 0.0204420; 0.1905446; 3.7426113; 0.0473229
50.7375284; 3.9606352; 2.6154548; 0.0578932; 0.1779200; 3.7451362; 0.0402332
50.9372825; 3.9458313; 2.8130016; 0.0914428; 0.1767916; 3.7472815; 0.0342056
51.1370365; 3.9237296; 3.0115390; 0.1320796; 0.2305284; 3.7491044; 0.0290811
51.3367905; 3.8924955; 3.2086193; 0.1848083; 0.3047497; 3.7506535; 0.0247243
51.5365446; 3.8494730; 3.4029183; 0.2537280; 0.3867570; 3.7519701; 0.0210202
51.7362986; 3.7911655; 3.5939489; 0.3426509; 0.5033639; 3.7530890; -0.3723507
51.9360527; 3.7141936; 3.7777491; 0.4542883; 0.6173103; 3.7332185; -1.8297491
52.1358067; 3.6150409; 3.9510016; 0.5890759; 0.7296156; 3.6339951; -2.5874657
52.3355608; 3.4929567; 4.1063931; 0.7487297; 0.8972645; 3.4888690; -4.5486075
52.5353148; 3.3420247; 4.2405809; 0.9425666; 0.9605645; 3.2179188; -5.0557273
52.7350689; 3.1671220; 4.3456851; 1.1099612; 0.7564396; 2.8870742; -8.7345199
52.9348229; 2.9736641; 4.4221840; 1.2857168; 0.9322865; 2.2012919; -9.0879153
53.1345770; 2.7780786; 4.4577880; 1.5241436; 1.9893773; 1.1022660; -0.3962561
53.3343310; 2.7346309; 4.5123838; 1.1166705; 11.3562934; 1.0279508; -0.3962561
53.5340851; 2.5436550; 4.5163164; 1.7641095; 1.3131663; 0.9478266; 4.9631093
53.7338391; 2.3379661; 4.4519304; 1.9615854; 0.6241885; 1.6974032; 4.2195584
53.9335932; 2.1587349; 4.3669552; 2.0592853; 0.4278196; 2.1370366; 3.5874030
54.1333472; 1.9792387; 4.2608222; 2.1527926; 0.4831284; 2.4495146; 3.0499543
54.3331013; 1.8142699; 4.1399745; 2.2542598; 0.5122905; 2.6867459; 2.5930237
54.5328553; 1.6692647; 4.0088639; 2.3591934; 0.5563560; 2.8730711; 2.2045485
54.7326094; 1.5367286; 3.8602206; 2.4649545; 0.4746278; 3.0224613; 1.8742729
54.9323634; 1.4188508; 3.7003494; 2.5425403; 0.3172085; 3.1438924; 1.5934777
55.1321175; 1.3112988; 3.5336658; 2.5889241; 0.1498525; 3.2435577; 1.3547500
55.3318715; 1.2081252; 3.3628198; 2.6018410; -0.0259740; 3.3259435; 1.1517874
55.5316256; 1.1039538; 3.1920779; 2.5808185; -0.1780913; 3.3944143; 0.9792317
55.7313796; 0.9939863; 3.0255182; 2.5305514; -0.3202603; 3.4515590; 0.8325276
55.9311337; 0.8738175; 2.8666021; 2.4532618; -0.4503030; 3.4994087; 0.7078020
56.1308877; 0.7397215; 2.7186322; 2.3544133; -0.5405268; 3.5395810; 0.5297000
56.3306418; 0.5908807; 2.5855612; 2.2478486; -0.5047455; 3.5693491; 0.5224050
56.5303958; 0.4296884; 2.4682869; 2.1540467; -0.4337041; 3.5984661; 0.4441406
56.7301499; 0.2588873; 2.3652932; 2.0752882; -0.3616716; 3.6230369; 0.3776015
56.9299039; 0.0805559; 2.2746825; 2.0083645; -0.3068121; 3.6437962; 0.3210309
57.1296580; -0.1021241; 2.1956845; 1.9507070; -0.2716603; 3.6613529; 0.2729355
57.3294120; -0.2888662; 2.1266974; 1.8993259; -0.2488935; 3.6762135; 0.2320455
57.5291661; -0.4794889; 2.0668415; 1.8514213; -0.2288733; 3.6888005; 0.1972815
57.7289201; -0.6734114; 2.0155530; 1.8082042; -0.2015842; 3.6994682; 0.1677256
57.9286742; -0.8675887; 1.9727375; 1.7666489; -0.2220806; 3.7085135; 0.1425977
